Date,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:12 PM - Chanpreet: Oyo room book kr le diljyot,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:12 PM - Chanpreet: 🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:15 PM - Sukhmeet (GTBI: 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:24 PM - Gurkirat: 🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:27 PM - Maninder Singh: Bas Diljyot ko enjoy karne do,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:28 PM - Gurkirat: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:28 PM - Sukhmeet (GTBI: 🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:29 PM - Sukhmeet (GTBI: Ye to hdd krdi 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:29 PM - Gurkirat: @918826982249 any comments,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:30 PM - Sukhmeet (GTBI: Isse to bilkul na ho paega😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:30 PM - Gurkirat: 🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:30 PM - Maninder Singh: 😂😂😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:37 PM - Gurparsad: Yeh toh.@919582885520 Lagra hai....,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:37 PM - Gurparsad: Tune hi daala hai na ? 🤣🤔😏😏,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:37 PM - Maninder Singh: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:37 PM - Maninder Singh: Han?,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Angad: @918826982249  khush hone de yrr jo bhi daal rhe hai confessions 😂😂 bechare life se bored af hogye hai zindagi mein kuch kar nhi rhe 😂yeh hi krne de unhe😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Angad: kam se kam khush toh rhenge,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - 𝕾𝖀𝕶𝕳𝕰𝕰𝕿  𝕾𝕴𝕹𝕲𝕳: 🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Maninder Singh: 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Gurparsad: Chanttt banda🤣😂😂😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
Delete karne se pehle ka dekhliya tha,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Sukhmeet (GTBI: 🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Sukhmeet (GTBI: Mene bhi 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:38 PM - Gurparsad: Attendence ni lagara aajkal woh kisi ki...🙄🙄🤣😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:39 PM - Maninder Singh: 😂😂😂abhe question mark bhul gaya tha,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:39 PM - Maninder Singh: Tuh laga raha h naa,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:39 PM - Angad: arey bhai attendance toh college waale de hi denge main toh aise hi bol rha tha ussee 👍💯,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 2:40 PM - Gurparsad: Achha...,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 7:16 PM - Navjyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018, 7:33 PM - Gurkirat: 🤣🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 11:43 AM - Siddarth Chugh: Abey yaar,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 11:44 AM - Siddarth Chugh: Yeh Raj Raman ne lab attend Karlie edev ki,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 11:44 AM - Siddarth Chugh: Main agli baari se bunk nahi karoonga,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 11:44 AM - Siddarth Chugh: Enough,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 11:44 AM - Siddarth Chugh: Dhokebaaz Hai yeh,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 12:05 PM - Rohit: 🤦🏻‍♂🙂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:28 PM - Siddarth Chugh: Bhai Raj edev ka bhej toh de ab,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:28 PM - Siddarth Chugh: Itna toh Kar de,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:30 PM - Siddarth Chugh added Manvir,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:29 PM - Manvir: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:38 PM - Chirag GTBIT: Nahi kri usne add,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:38 PM - Chirag GTBIT: *attend,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:39 PM - Siddarth Chugh: Banayo,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:39 PM - Siddarth Chugh: Fir CSE 2 ka koi,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 3:39 PM - Siddarth Chugh: Jaldi,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 7:55 PM - Anshuman: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:02 PM - Chanpreet: Chep sala😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:08 PM - Chanpreet: Diljyot bhai tabhi log tujhe Peet k chale jaye hai😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:08 PM - Chanpreet: Jate,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:24 PM - Maninder Singh: It is an idea pitching session,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:24 PM - Maninder Singh: Startup idea,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 8:24 PM - Maninder Singh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 9:45 PM - Maninder Singh: https://m.facebook.com/story.php?story_fbid=2012347449024897&id=1489322501327397,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 9:45 PM - Maninder Singh: Also please forward the toll link..,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018, 9:45 PM - Maninder Singh: Please vote yes for the movie screening in our college..,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018, 11:38 PM - Diljyot: PHP JOB VACANCIES,,,,,,,,,,,,,,,,,,,,,,,,,,
sciens Technologies,,,,,,,,,,,,,,,,,,,,,,,,,,,
#24,301, Arunodaya Colony, Cyber HillsRoad, Madhapur, Hyderabad-81.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contact:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gopinath Angadala,,,,,,,,,,,,,,,,,,,,,,,,,,,
"	Marketing Executive",,,,,,,,,,,,,,,,,,,,,,,,,,,
+91 9291345049,,,,,,,,,,,,,,,,,,,,,,,,,,,
gopinath@scienstechnologies.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.scienstechnologies.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018, 11:38 PM - Diljyot: @918527174620,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018, 11:39 PM - Maninder Singh: 🤣🤣🤣bhai apni internship chode nhi paunga 🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018, 11:41 PM - Shivam Kumar: Pahle padh le.,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:11 PM - Diljyot: Hey, As promised IIPC is back with another Masterclass on iOS Development. To get an idea of how many students would be coming to the workshop and to get an idea as to how many students have a Mac as it is compulsory, we would like you to fill this Google Form. It will not take more than 30 seconds.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bit.ly/2nt5g11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:23 PM - Chirag GTBIT: Hey, As promised IIPC is back with another Masterclass on iOS Development. To get an idea of how many students would be coming to the workshop and to get an idea as to how many students have a Mac as it is compulsory, we would like you to fill this Google Form. It will not take more than 30 seconds.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bit.ly/2nt5g11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:24 PM - Chirag GTBIT: Isne bhej bhi dia,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:24 PM - Chirag GTBIT: xD,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:24 PM - Gurparsad: 🤣🤣😂😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:26 PM - Diljyot: Fill this asap,,,,,,,,,,,,,,,,,,,,,,,,,,
Also if u don't have mac u can download virtual machine with macOS installed. In this way u can also code😇,,,,,,,,,,,,,,,,,,,,,,,,,,,
*At Last Fill It Asap*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:31 PM - Maninder Singh: 🤣🤣🤣bhai diljyot h vo  isliya hi toh ladkiya marti h isper,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:33 PM - Maninder Singh: 10 grp m iipc ka same msg h 🤣🤣🤣send by Diljyot and gurprasad,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:34 PM - Maninder Singh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 6:36 PM - +91 99905 19283: 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 8:08 PM - Maninder Singh: https://poll.fbapp.io/gates-18-annual-cultural-fest-of-gtbit,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 8:09 PM - Maninder Singh: Ye gates k liya  plzz pole dedo,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 8:09 PM - Chirag GTBIT: de dia bro,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018, 8:09 PM - Maninder Singh: Seniors n diya h teachers k grp m naa dena,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 9:57 AM - Gurparsad: Need urgently 275 BE computers candidates with or without experience for wipro pune location. Pls inform anybody in need of a job. Salary 35 to 45 k take home. 2 years bond. Confirmation based on work efficiency after 2 years. Immediate requirement. Please ask candidates to send their CV to Rajesh.bhagtani@wipro.com Forward it to your friends, May Be Some1 Somewhere can Benefit..,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 9:58 AM - Shivam Kumar: Rat trap,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 9:59 AM - Gurparsad: Abeeee🤦‍♂🤦‍♂😂🤣😂🤣😜😅😜😅😂🤣😂🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 10:05 AM - Rohit: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 10:29 AM - Samarth Gaur: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 10:37 AM - Maninder Singh: 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018, 10:49 AM - Gurkirat: 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018, 11:49 AM - Gurparsad: *DSC - GOOGLE Android Workshop v2.0*📱,,,,,,,,,,,,,,,,,,,,,,,,,,
I guessed it right, you must be excited for the 2nd workshop after the 1st *Developer Student Club(DSC)  Pilot v1.0 workshop*.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fill the form below to choose your favorite application and build one for yourself😍,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://developersgtbit.typeform.com/to/rd1J2P,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018, 11:52 AM - Diljyot: One is making a gallery,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018, 11:52 AM - Diljyot: Another is meme generator,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:03 AM - Maninder Singh: Happy birthday hitman❤❤,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:05 AM - Sukhmeet (GTBI: Happy birthday harsheet bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:05 AM - Rohit: Happy bdayy Harsheet 🎉🔥,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:05 AM - Siddarth Chugh: Happy birthday Harsheet,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Chanpreet: Happy birthday,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Maninder Singh: 😂😂do bar,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Maninder Singh: Orr,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Maninder Singh: Vo grp m nhi h,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Maninder Singh: 😂😂i think,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Chanpreet: Hai kaun vaise😅,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:06 AM - Manpreet: Happiestt birthdayy harsheet🎊🎉,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:07 AM - Maninder Singh: 😂😂😂vo toh nhi pta,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:07 AM - Maninder Singh: Sid add toh kar,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:07 AM - Rohit: Nhi h wo iss group mai,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:07 AM - Chanpreet: 🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:07 AM - Maninder Singh: Lol😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:08 AM - Manpreet: Iss grp me hai bhi nhi vo,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:08 AM - Rohit: 🤓,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:08 AM - Maninder Singh: 😂😂😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:11 AM - Gurkirat: Happy Valentine🍷,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:11 AM - Rohit: 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:11 AM - Gurkirat: Koi ni mill jayegi,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:12 AM - Rohit: Abe 🤦🏻‍♂🤭,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:12 AM - Gurkirat: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 12:16 AM - Maninder Singh: 😂😂😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 10:04 AM - Shivam Kumar: Happy birthday harsheet bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 10:36 AM - Diljyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 10:45 AM - Gurparsad left,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 1:09 PM - Jaidev GTBIT: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 1:19 PM - Jaidev GTBIT: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 3:10 PM - Gurkirat: Thanks bhaiyon,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 3:18 PM - Anshuman: 👍🏻,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 11:35 PM - Diljyot: *DSC - GOOGLE Android Workshop v2.0*📱,,,,,,,,,,,,,,,,,,,,,,,,,,
I guessed it right, you must be excited for the 2nd workshop after the 1st *Developer Student Club(DSC)  Pilot v1.0 workshop*.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fill the form below to choose your favorite application and build one for yourself😍,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://developersgtbit.typeform.com/to/rd1J2P,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 11:41 PM - Diljyot: Kl class hai laptop le ana,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinke pass nhi hai share krlena kisi ke sath,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018, 11:44 PM - 𝕾𝖀𝕶𝕳𝕰𝕰𝕿  𝕾𝕴𝕹𝕲𝕳: Sabko Jana hai Kya??,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2018, 2:39 AM - Karan: timings??,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2018, 8:58 AM - Diljyot: 2bje,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2018, 7:58 PM - Diljyot: *Are you Participating in WAC Fiesta DTU?* ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Key Features of WAC Fiesta DTU on 30th & 31st of March 2018*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.	*Talk Series* by Four Renowned Public Figures",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.	*Technical Workshop* (Automobile & IC Engine", Robotics, Ethical Hacking, Android App Development, Artificial Intelligence & Business Analytics) Check the course content in the Description of this link: https://goo.gl/u8ZDLy,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.	 *Non-Technical Workshop* (Resume/CV building", Interview Orientation, Personality Development, Entrepreneurship etc.),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.	 *Cultural Event* (Standup Comedy Show)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fees for the Complete Package: 1,200/- INR,,,,,,,,,,,,,,,,,,,,,,,,,,
*Discount of 50% till 28th Feb 2018 i.e. Only pay 600/- INR to Register Today*,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Payment Link* https://goo.gl/u8ZDLy,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018, 8:45 AM - Arvind: Wish u a very hpy holi⛲🚿🔫❤😉,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018, 8:45 AM - Anshuman: Same 2 you bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018, 1:16 PM - Siddarth Chugh: Same to you bro,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018, 1:17 PM - Shivam Kumar: Same 2 you all,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2018, 10:33 AM - Diljyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2018, 11:11 AM - +91 88097 65191: ?,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2018, 3:05 PM - 𝕾𝖀𝕶𝕳𝕰𝕰𝕿  𝕾𝕴𝕹𝕲𝕳: Attendance lag rahi hai CSE 1 ki😅,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2018, 11:16 PM - Diljyot: Koi aesa hai jiski drawing achi Ho or jisko poster making competition me part Lena ho,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2018, 11:16 PM - Diljyot: Ipu ka poster making competition hai.,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2018, 8:14 AM - Maninder Singh: @917838141473,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2018, 11:13 PM - Sahibjeet: Vese Kab h?,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2018," 5:09 PM - Diljyot: ""Whatever you can do"," or dream you can do..begin it now..""✅",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
But even for the brightest minds to commence forward you need a little guidance.✨,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well keeping it in mind we bring to you an interactive session with ACE Academy ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*for students of 1st and 3rd years on 16th March , BVS auditorium at 12 noon*‼,,,,,,,,,,,,,,,,,,,,,,,,,,
🗓 ⏱⏱,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
A perfect opportunity to learn about preparation and planning of competitive exams like ESE/PSUs/GATEs📑,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Techniques of approaching the questions and be the first one to solve them📑🗒,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
And of course all you need to know about the new technologies in town..💻📈📊,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be there for you don't wanna miss it!!,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSI Team,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2018, 10:51 AM - Diljyot: IIPC Gtbit in partnership with Google Developer Group ﴾GDG﴿ - MAIT is proud to announce the Second speaker, Suruchi Jain, Platform Engineer, Directi," a GTBIT Alumni for their upcoming AMA session on ""How to Land your Dream Job!"" ",,,,,,,,,,,,,,,,,,,,,,
she will connect with you to clear all your doubts related to career, education goals, higher studies, jobs, internships etc!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join her on 18th March, 7 PM online on youtube to get all your doubts cleared with the experienced.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Register at http://bit.ly/AMARegister,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join us at http://bit.ly/AMA18March,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Another speaker on the panel: Gaurav Singh, Yatra, Hemant Pandey, Tesla and Ishmeet Singh, Simplified Automation Inc.,,,,,,,,,,,,,,,,,,,,,,,
3/17/2018, 10:51 AM - Diljyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2018, 10:51 AM - Diljyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2018, 5:13 PM - Diljyot: IIPC GTBIT with GDG MAIT organizing an AMA (Ask Me Anything) online session with both college alumnus on a career overseas, corporate, startups and companies to clear fundamental doubts for undergraduates with fluctuating mindsets.,,,,,,,,,,,,,,,,,,,,,,,,
Speaker with great experience from big MNCs is coming from around the globe to clear all your doubts related to career and future planning.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do not miss this opportunity.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join them on 18th March, 7 PM  online on youtube GDG MAIT channel or 25th March, 8 PM  on youtube IIPC GTBIT channel to get all your doubts cleared with the experienced Speakers.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Event Link:* https://www.facebook.com/events/1787796848193274/,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Register at* http://bit.ly/AMARegister,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Join us at* http://bit.ly/AMA18March,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Speakers on the panel:* ,,,,,,,,,,,,,,,,,,,,,,,,,,,
*18th March  Speakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Mr Gaurav Singh, Data Analyst at  Yatra, Former Parallel Dots AI Startup  ,,,,,,,,,,,,,,,,,,,,,,,,,
     Ms Suruchi Jain, Platform Engineer at Directi, ACM ICPC,,,,,,,,,,,,,,,,,,,,,,,,,
*25th March  Speakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Mr Hemant Pandey, Software engineer at Tesla, Amazon  ,,,,,,,,,,,,,,,,,,,,,,,,,
     Mr Ishmeet Singh, CoFounder of Simplified Automation Inc., Royal Bank of Canada,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 5:55 PM - Siddarth Chugh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 5:55 PM - Siddarth Chugh: Result,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:03 PM - Maninder Singh: Bkl 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:31 PM - Shivam Kumar: Abe year kitna  jyada lichad insan hai tu,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:31 PM - Sukhpreet: Result,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:31 PM - Sukhpreet: Aa gya??,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:32 PM - Vyom: Ha tune top mara h,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:32 PM - +91 99905 19283: Ni,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:33 PM - Sukhpreet: Vo toh tu hi krega,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:33 PM - Sukhpreet: Hum sab toh bas pass honge,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:34 PM - Rohit: 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:38 PM - Chanpreet: Ok,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:40 PM - Vyom: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:42 PM - Chirag GTBIT: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 6:45 PM - Jaidev GTBIT: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018, 8:17 PM - Maninder Singh: https://m.facebook.com/story.php?story_fbid=342863726234755&id=337778706743257,,,,,,,,,,,,,,,,,,,,,,,,,,
